rust:event_dispatching,erlang:port_receive,port:message_queue_len,erlang:msg_byte_size,erlang:binary_to_term,chalk_pipeline:flush/0,erlang:term_to_binary,erlang:msg_byte_size,erlang:port_command
0.014297,0.086122,0,76,0.004619,0.000961,0.195449,784,0.010951
0.013916,0.093827,0,76,0.00537,0.001152,0.239251,784,0.014147
0.024486,0.077055,0,76,0.004619,0.000972,0.199876,784,0.024697
0.013907,0.069871,0,76,0.006442,0.001513,0.233491,784,0.013545
0.014067,0.084779,0,76,0.005751,0.001082,0.205287,784,0.012093
0.013826,0.096903,0,76,0.006342,0.001362,0.255863,784,0.017423
0.014127,0.101301,0,76,0.009809,0.001993,0.26521,784,0.014858
0.014197,0.091131,0,76,0.006443,0.001312,0.203514,784,0.011091
0.014257,0.080422,0,76,0.035597,0.001242,0.242918,784,0.014638
0.013987,0.065072,0,76,0.004539,0.000992,0.20168,784,0.012624
0.014116,0.085532,0,76,0.005279,0.001163,0.240323,784,0.014267
0.014166,0.093527,0,76,0.005119,0.001102,0.216549,784,0.012223
0.014257,0.085732,0,76,0.00524,0.001172,0.216699,784,0.012002
0.013806,0.065704,0,76,0.00549,0.001152,0.298583,784,0.012654
0.014337,0.192513,0,76,0.004709,0.001022,0.197512,784,0.011001
0.013956,0.072497,0,76,0.004579,0.001002,0.194937,784,0.011301
0.014046,0.093336,0,76,0.004659,0.001022,0.193755,784,0.010961
0.013857,0.08513,0,76,0.047259,0.001182,0.215446,784,0.012724
0.014287,0.290047,0,76,0.004819,0.001002,0.212991,784,0.011943
0.014347,0.072907,0,76,0.00537,0.001162,0.2384,784,0.014898
0.014788,0.070883,0,76,0.006102,0.001082,0.215396,784,0.012724
0.013385,0.085311,0,76,0.005029,0.001112,0.213994,784,0.012243
0.014497,0.087485,0,76,0.00506,0.001102,0.225595,784,0.012814
0.013846,0.093897,0,76,0.005079,0.001112,0.212731,784,0.013426
0.014227,0.082385,0,76,0.00491,0.000941,0.19596,784,0.011301
0.013515,0.074741,0,76,0.005671,0.001312,0.250242,784,0.014958
0.014066,0.083878,0,76,0.00499,0.001292,0.192553,784,0.012043
0.013596,0.086503,0,76,0.00529,0.001122,0.223411,784,0.013515
0.014157,0.089739,0,76,0.005109,0.001113,0.216788,784,0.012754
0.014076,0.081985,0,76,0.004739,0.000991,0.211559,784,0.011572
0.014377,0.09508,0,76,0.00538,0.001322,0.223842,784,0.013205
0.02646,0.19077,0,76,0.00517,0.001142,0.219854,784,0.012414
0.014177,0.070813,0,76,0.004649,0.001032,0.211128,784,0.012904
0.014397,0.091552,0,76,0.00511,0.001092,0.223692,784,0.012553
0.012383,0.089268,0,76,0.004579,0.000982,0.204766,784,0.012593
0.014908,0.098976,0,76,0.005821,0.001152,0.219965,784,0.012764
0.015089,0.090801,0,76,0.00536,0.001362,0.266142,784,0.017934
0.014848,0.074129,0,76,0.00524,0.001172,0.213563,784,0.012724
0.01546,0.072186,0,76,0.048761,0.001113,0.222549,784,0.012714
0.013425,0.079299,0,76,0.00497,0.001162,0.200929,784,0.011511
0.014508,0.082645,0,76,0.004619,0.000992,0.205928,784,0.014197
0.014237,0.085662,0,76,0.005059,0.001122,0.236346,784,0.012443
0.014137,0.217249,0,76,0.004609,0.000992,0.284676,784,0.011863
0.015209,0.215226,0,76,0.006442,0.001262,0.276652,784,0.012624
0.014167,0.099267,0,76,0.005681,0.001182,0.230695,784,0.012874
0.014337,0.097704,0,76,0.005079,0.001112,0.219324,784,0.012594
0.013796,0.093677,0,76,0.005801,0.001172,0.240764,784,0.014558
0.014147,0.089548,0,76,0.004699,0.001052,0.208082,784,0.011121
0.013506,0.067767,0,76,0.005581,0.001202,0.251895,784,0.013896
0.014347,0.072617,0,76,0.004769,0.001042,0.245142,784,0.01551
0.014167,0.063339,0,76,0.004579,0.000972,0.199746,784,0.011522
0.015268,0.112462,0,76,0.013806,0.002425,0.269127,784,0.016782
0.01559,0.106581,0,76,0.012092,0.002665,0.259099,784,0.016591
0.014338,0.109837,0,76,0.012193,0.002093,0.258628,784,0.01582
0.014227,0.112251,0,76,0.011291,0.002615,0.266974,784,0.016551
0.013455,0.241145,0,76,0.005891,0.001543,0.209615,784,0.01062
0.014097,0.064541,0,76,0.004419,0.000911,0.181392,784,0.011602
0.014177,0.090019,0,76,0.004689,0.001012,0.195839,784,0.011652
0.014197,0.201029,0,76,0.00532,0.001232,0.242097,784,0.015269
0.014327,0.085962,0,76,0.00522,0.001062,0.210066,784,0.012103
0.014026,0.08505,0,76,0.00511,0.001142,0.271131,784,0.013025
0.013706,0.119685,0,76,0.00536,0.001183,0.282512,784,0.014458
0.014146,0.065293,0,76,0.00497,0.001092,0.220966,784,0.011152
0.013826,0.081133,0,76,0.004719,0.001002,0.191421,784,0.011031
0.013705,0.233571,0,76,0.00524,0.001232,0.261784,784,0.014046
0.01598,0.098565,0,76,0.005651,0.001323,0.301328,784,0.012433
0.014307,0.075563,0,76,0.004989,0.001242,0.204075,784,0.013365
0.014287,0.069732,0,76,0.005781,0.001132,0.242116,784,0.029265
0.015029,0.106921,0,76,0.011241,0.002415,0.246014,784,0.015569
0.014247,0.083216,0,76,0.005731,0.001643,0.20154,784,0.011853
0.014357,0.088507,0,76,0.004859,0.001192,0.195168,784,0.011201
0.013365,0.066786,0,76,0.005931,0.001433,0.199366,784,0.011491
0.014177,0.347174,0,76,0.00524,0.001052,0.253999,784,0.016391
0.012904,0.087365,0,76,0.041087,0.002134,0.289506,784,0.017914
0.014156,0.094047,0,76,0.005421,0.001132,0.224754,784,0.012473
0.013506,0.089819,0,76,0.004649,0.001082,0.196119,784,0.011632
0.014186,0.081424,0,76,0.004648,0.001002,0.196381,784,0.011231
0.013986,0.094328,0,76,0.00517,0.001152,0.241145,784,0.014237
0.014097,0.138912,0,76,0.005009,0.001142,0.251044,784,0.015519
0.013676,0.068339,0,76,0.00524,0.001152,0.240584,784,0.014517
0.014147,0.093917,0,76,0.00502,0.001102,0.214795,784,0.015058
0.014056,0.089639,0,76,0.00513,0.001162,0.211378,784,0.012173
0.014057,0.081383,0,76,0.039174,0.001222,0.202211,784,0.010961
0.014266,0.086133,0,76,0.00526,0.001162,0.245152,784,0.012604
0.014066,0.080572,0,76,0.00518,0.001122,0.217159,784,0.013576
0.014036,0.070824,0,76,0.0055,0.001172,0.251134,784,0.013455
0.014237,0.09534,0,76,0.005189,0.001153,0.239481,784,0.014207
0.014097,0.089629,0,76,0.005099,0.001112,0.219244,784,0.012684
0.013936,0.08476,0,76,0.005019,0.001103,0.219914,784,0.012504
0.014137,0.081213,0,76,0.004619,0.001012,0.198474,784,0.014077
0.014077,0.070783,0,76,0.00519,0.001122,0.245222,784,0.014147
0.014337,0.067508,0,76,0.004558,0.001413,0.205908,784,0.012764
0.015099,0.083096,0,76,0.004739,0.000992,0.197533,784,0.012122
0.014717,0.081584,0,76,0.00507,0.001002,0.197372,784,0.011271
0.014107,0.085952,0,76,0.00525,0.001152,0.262525,784,0.014136
0.014227,0.094789,0,76,0.00542,0.001112,0.221758,784,0.013305
0.014267,0.095891,0,76,0.00544,0.001162,0.29127,784,0.012513
0.014457,0.14307,0,76,0.00526,0.001112,0.218763,784,0.012353
0.014418,0.084068,0,76,0.004498,0.000972,0.199687,784,0.012664
0.014057,0.085511,0,76,0.005129,0.001103,0.21746,784,0.012373
0.014527,0.09539,0,76,0.005039,0.001133,0.216738,784,0.014999
0.014457,0.098526,0,76,0.00504,0.001132,0.216167,784,0.012303
0.014247,0.066896,0,76,0.004569,0.000961,0.202232,784,0.012303
0.014307,0.086172,0,76,0.04776,0.001183,0.232829,784,0.014427
0.014116,0.093226,0,76,0.005029,0.001092,0.225576,784,0.012884
0.014317,0.082917,0,76,0.005109,0.001112,0.217921,784,0.012364
0.014096,0.157016,0,76,0.004699,0.000892,0.19621,784,0.011591
0.014177,0.099377,0,76,0.00513,0.001112,0.218632,784,0.012323
0.013695,0.093647,0,76,0.00515,0.001102,0.238409,784,0.014517
0.014237,0.094648,0,76,0.00524,0.001172,0.241265,784,0.015459
0.014347,0.093696,0,76,0.00511,0.001112,0.217971,784,0.013716
0.0161,0.115618,0,76,0.012033,0.002785,0.266262,784,0.017263
0.016641,0.111621,0,76,0.012493,0.002535,0.259459,784,0.016772
0.019587,0.283424,0,76,0.011001,0.001373,0.236616,784,0.013124
0.023023,0.069812,0,76,0.00527,0.001022,0.204505,784,0.012083
0.013626,0.081183,0,76,0.00524,0.001172,0.228972,784,0.011241
0.013415,0.221628,0,76,0.004899,0.001082,0.203564,784,0.014427
0.014297,0.333799,0,76,0.005751,0.001593,0.203073,784,0.01099
0.014377,0.087966,0,76,0.005019,0.001052,0.197533,784,0.011852
0.015499,0.076214,0,76,0.00529,0.001503,0.243429,784,0.011231
0.014808,0.097002,0,76,0.009408,0.001914,0.238459,784,0.013786
0.013596,0.083076,0,76,0.005711,0.001032,0.197773,784,0.012143
0.014197,0.080832,0,76,0.004819,0.001012,0.192022,784,0.012143
0.014246,0.082045,0,76,0.004899,0.001012,0.19593,784,0.012924
0.013966,0.0635,0,76,0.045295,0.001002,0.213162,784,0.013195
0.014077,0.082806,0,76,0.005811,0.001001,0.25977,784,0.012384
0.014187,0.06354,0,76,0.004869,0.001012,0.198715,784,0.012623
0.014497,0.082395,0,76,0.004879,0.001183,0.210557,784,0.011581
0.014637,0.072056,0,76,0.005571,0.001352,0.247567,784,0.015068
0.014547,0.068369,0,76,0.00525,0.001152,0.20679,784,0.013225
0.012924,0.087445,0,76,0.00529,0.001162,0.232398,784,0.011913
0.014157,0.066806,0,76,0.00515,0.000981,0.201621,784,0.012052
0.014337,0.130547,0,76,0.00537,0.001142,0.240032,784,0.014277
0.014217,0.086122,0,76,0.005109,0.001103,0.218221,784,0.012393
0.014097,0.200678,0,76,0.004679,0.001152,0.192874,784,0.011582
0.014297,0.075793,0,76,0.00536,0.001132,0.207942,784,0.012002
0.014287,0.085772,0,76,0.00535,0.001142,0.262425,784,0.013105
0.014057,0.064201,0,76,0.004508,0.001072,0.202913,784,0.012924
0.014658,0.195178,0,76,0.00522,0.001362,0.22258,784,0.013596
0.015509,0.109146,0,76,0.008937,0.001914,0.274327,784,0.016691
0.014357,0.081564,0,76,0.00501,0.001332,0.195529,784,0.011281
0.013967,0.066685,0,76,0.004669,0.000962,0.198875,784,0.012403
0.014177,0.093827,0,76,0.00541,0.001082,0.267454,784,0.011943
0.014127,0.086382,0,76,0.00518,0.001192,0.218452,784,0.013706
0.014287,0.094989,0,76,0.00519,0.001182,0.237858,784,0.01578
0.013796,0.085862,0,76,0.049774,0.001192,0.257986,784,0.014057
0.013896,0.088346,0,76,0.004789,0.001012,0.202903,784,0.011862
0.014307,0.200198,0,76,0.005049,0.001112,0.211108,784,0.012544
0.013957,0.214534,0,76,0.0051,0.001112,0.230064,784,0.014968
0.013986,0.072267,0,76,0.005219,0.001163,0.229562,784,0.012173
0.013606,0.095329,0,76,0.0052,0.001162,0.217059,784,0.013185
0.013345,0.092986,0,76,0.005069,0.001132,0.215757,784,0.013285
0.014256,0.087225,0,76,0.0052,0.001132,0.219343,784,0.013366
0.014106,0.095711,0,76,0.00561,0.001373,0.218512,784,0.012984
0.014467,0.070192,0,76,0.006242,0.001212,0.249941,784,0.014858
0.014497,0.085662,0,76,0.005731,0.001132,0.220425,784,0.012334
0.014368,0.080762,0,76,0.004859,0.001002,0.191511,784,0.011351
0.014347,0.095199,0,76,0.00533,0.001162,0.255963,784,0.012694
0.014788,0.087605,0,76,0.005671,0.001072,0.224343,784,0.012944
0.014157,0.098185,0,76,0.00541,0.001152,0.218653,784,0.013195
0.014237,0.082365,0,76,0.004909,0.000992,0.198635,784,0.011161
0.015339,0.071836,0,76,0.006432,0.001192,0.251624,784,0.014017
0.014698,0.101812,0,76,0.008616,0.002044,0.244891,784,0.020499
0.014437,0.087214,0,76,0.005661,0.001272,0.220306,784,0.013285
0.014007,0.271652,0,76,0.00549,0.001152,0.241907,784,0.015399
0.015189,0.088286,0,76,0.005801,0.001052,0.22783,784,0.012894
0.015629,0.054333,0,76,0.055725,0.001553,0.306468,784,0.01095
0.014257,0.096391,0,76,0.006903,0.001172,0.260221,784,0.015349
0.014687,0.093917,0,76,0.005992,0.001152,0.220586,784,0.013385
0.014047,0.088767,0,76,0.004939,0.001052,0.211269,784,0.012273
0.014216,0.096272,0,76,0.005139,0.001183,0.21781,784,0.013576
0.015179,0.091502,0,76,0.011262,0.002104,0.194216,784,0.014998
0.013846,0.083327,0,76,0.011561,0.002756,0.258647,784,0.017173
0.014607,0.239121,0,76,0.007364,0.001433,0.225635,784,0.012584
0.014097,0.084419,0,76,0.005861,0.001162,0.204085,784,0.011541
0.014046,0.080192,0,76,0.005249,0.001002,0.236005,784,0.011482
0.013816,0.103465,0,76,0.005901,0.001332,0.211629,784,0.011572
0.014096,0.077937,0,76,0.004669,0.001002,0.189207,784,0.011742
0.013996,0.081314,0,76,0.004548,0.001032,0.219083,784,0.011532
0.014327,0.082095,0,76,0.004648,0.001022,0.198595,784,0.011291
0.014367,0.089328,0,76,0.00519,0.001142,0.219484,784,0.013606
0.013866,0.093806,0,76,0.00529,0.001102,0.242458,784,0.014928
0.013997,0.193996,0,76,0.004769,0.001001,0.189067,784,0.011441
0.013967,0.068489,0,76,0.004719,0.001062,0.189467,784,0.011221
0.013956,0.087775,0,76,0.00509,0.001122,0.214675,784,0.012133
0.014177,0.144833,0,76,0.005059,0.001102,0.210327,784,0.012053
0.014097,0.088817,0,76,0.00519,0.001222,0.235725,784,0.014327
0.014207,0.093055,0,76,0.044123,0.001172,0.219564,784,0.012644
0.014107,0.08995,0,76,0.005089,0.001112,0.220546,784,0.012323
0.014177,0.08489,0,76,0.005019,0.001162,0.218372,784,0.012193
0.014357,0.085671,0,76,0.00504,0.001122,0.226126,784,0.012945
0.014357,0.086272,0,76,0.00524,0.001162,0.220857,784,0.013846
0.014698,0.091232,0,76,0.00524,0.001252,0.218021,784,0.012584
0.014587,0.09544,0,76,0.006542,0.001754,0.236866,784,0.012834
0.013635,0.306959,0,76,0.00511,0.001112,0.226587,784,0.011943
0.013656,0.09036,0,76,0.00516,0.001102,0.214835,784,0.012554
0.014277,0.300497,0,76,0.00552,0.001242,0.221829,784,0.013114
0.014166,0.088988,0,76,0.005721,0.001362,0.221839,784,0.012914
0.014187,0.080982,0,76,0.00501,0.001072,0.198063,784,0.011652
0.016992,0.082645,0,76,0.004609,0.001012,0.216999,784,0.012033
0.013976,0.094418,0,76,0.00528,0.001132,0.219895,784,0.012583
0.013897,0.085751,0,76,0.00523,0.001192,0.241215,784,0.014377
0.013776,0.090761,0,76,0.0054,0.001202,0.221558,784,0.012434
0.014507,0.10092,0,76,0.006302,0.001223,0.225565,784,0.014838
0.014558,0.090931,0,76,0.005501,0.001192,0.240213,784,0.014567
0.014407,0.08475,0,76,0.00533,0.001442,0.218182,784,0.012433
0.014247,0.084809,0,76,0.00532,0.001113,0.211639,784,0.012573
0.014297,0.087816,0,76,0.005661,0.001212,0.273666,784,0.012163
0.014027,0.070012,0,76,0.040576,0.001022,0.207591,784,0.012354
0.014106,0.115738,0,76,0.00524,0.001122,0.218723,784,0.012884
0.014206,0.086884,0,76,0.00519,0.001142,0.215947,784,0.012233
0.013345,0.087585,0,76,0.005109,0.001143,0.223972,784,0.012283
0.013726,0.086102,0,76,0.00511,0.001122,0.221137,784,0.013656
0.013556,0.085901,0,76,0.00483,0.001021,0.190971,784,0.011742
0.014297,0.088596,0,76,0.00517,0.001112,0.213543,784,0.01576
0.013876,0.092103,0,76,0.00514,0.001152,0.219083,784,0.013816
0.014528,0.328118,0,76,0.00529,0.000992,0.205688,784,0.012032
0.014808,0.083026,0,76,0.00527,0.001112,0.199046,784,0.012473
0.014287,0.077576,0,76,0.00524,0.001262,0.219965,784,0.014177
0.013976,0.084109,0,76,0.005249,0.001153,0.213602,784,0.013155
0.014307,0.084579,0,76,0.005411,0.001112,0.241946,784,0.013465
0.014337,0.083327,0,76,0.00522,0.001072,0.206209,784,0.012072
0.015279,0.08473,0,76,0.00539,0.001112,0.224553,784,0.013947
0.014427,0.08487,0,76,0.00519,0.001092,0.215987,784,0.013015
0.014027,0.065042,0,76,0.00511,0.001483,0.204405,784,0.012574
0.014447,0.065493,0,76,0.004539,0.000972,0.200969,784,0.012954
0.014387,0.084079,0,76,0.00511,0.001102,0.221387,784,0.013075
0.013886,0.19622,0,76,0.004739,0.001002,0.195458,784,0.012825
0.014057,0.093666,0,76,0.00504,0.001112,0.211098,784,0.013115
0.013886,0.087335,0,76,0.047008,0.001153,0.215255,784,0.012434
0.015119,0.087635,0,76,0.005781,0.001122,0.258908,784,0.013385
0.017052,0.10593,0,76,0.011802,0.002695,0.296739,784,0.018846
0.014477,0.088457,0,76,0.028183,0.002254,0.222309,784,0.014478
0.013967,0.074169,0,76,0.006843,0.001102,0.213072,784,0.012985
0.014187,0.08487,0,76,0.005871,0.001242,0.205157,784,0.012003
0.013445,0.060114,0,76,0.005099,0.001022,0.210136,784,0.011753
0.014127,0.065023,0,76,0.004618,0.000892,0.188235,784,0.014698
0.014026,0.067878,0,76,0.004208,0.000902,0.183075,784,0.013225
0.014297,0.085922,0,76,0.00526,0.001162,0.223391,784,0.012734
0.013526,0.088176,0,76,0.004589,0.001022,0.196009,784,0.011352
0.014097,0.086433,0,76,0.005169,0.001102,0.264108,784,0.014448
0.013415,0.085671,0,76,0.00509,0.001062,0.221408,784,0.012062
0.014137,0.098836,0,76,0.00527,0.001172,0.3073,784,0.013115
0.014097,0.273255,0,76,0.00508,0.001102,0.21219,784,0.013034
0.013996,0.205738,0,76,0.004709,0.001002,0.199556,784,0.011361
0.014597,0.086693,0,76,0.00513,0.001323,0.220656,784,0.011832
0.014166,0.08494,0,76,0.00502,0.001182,0.213493,784,0.012473
0.014137,0.093215,0,76,0.00511,0.001092,0.212891,784,0.012133
0.014818,0.087034,0,76,0.006052,0.001112,0.230144,784,0.011481
0.014177,0.085221,0,76,0.00559,0.001082,0.258187,784,0.013736
0.014137,0.093446,0,76,0.00546,0.001132,0.242107,784,0.011972
0.013074,0.093096,0,76,0.0054,0.001172,0.220155,784,0.012754
0.014377,0.089078,0,76,0.005901,0.001102,0.236096,784,0.013285
0.014297,0.091382,0,76,0.00536,0.001112,0.218973,784,0.012153
0.013897,0.096261,0,76,0.00543,0.001152,0.27535,784,0.012132
0.014147,0.16447,0,76,0.00545,0.001202,0.232258,784,0.013356
0.013956,0.085651,0,76,0.005962,0.001162,0.241485,784,0.015019
0.013275,0.186843,0,76,0.004939,0.001032,0.211849,784,0.015099
0.013515,0.10069,0,76,0.00537,0.001132,0.239311,784,0.015169
0.013896,0.085581,0,76,0.00518,0.001152,0.217129,784,0.013326
0.014066,0.218743,0,76,0.006963,0.001773,0.295277,784,0.015208
0.013947,0.085821,0,76,0.005981,0.001153,0.222319,784,0.013525
0.014237,0.058961,0,76,0.004138,0.000901,0.179769,784,0.011672
0.014307,0.062728,0,76,0.004699,0.000982,0.199005,784,0.013385
0.014518,0.064681,0,76,0.00496,0.001613,0.188896,784,0.012363
0.015009,0.091001,0,76,0.008085,0.001343,0.262835,784,0.015079
0.014196,0.078148,0,76,0.004408,0.000952,0.196921,784,0.011792
0.013696,0.088086,0,76,0.004779,0.001002,0.197122,784,0.011842
0.013936,0.083768,0,76,0.0051,0.001102,0.218412,784,0.012052
0.014037,0.082395,0,76,0.004669,0.001022,0.228932,784,0.012463
0.014377,0.085361,0,76,0.00511,0.001062,0.234141,784,0.014037
0.014277,0.085792,0,76,0.005059,0.001153,0.226867,784,0.012063
0.014277,0.066805,0,76,0.004589,0.000922,0.220566,784,0.013916
0.014046,0.085331,0,76,0.00506,0.001092,0.219283,784,0.013275
0.013846,0.084038,0,76,0.00547,0.001143,0.240383,784,0.014317
0.013976,0.096582,0,76,0.00526,0.001112,0.241085,784,0.014287
0.014397,0.085832,0,76,0.004919,0.001092,0.220737,784,0.012363
0.013235,0.098406,0,76,0.005089,0.001122,0.215176,784,0.012343
0.014276,0.072758,0,76,0.005079,0.001102,0.207231,784,0.012153
0.014548,0.088977,0,76,0.006272,0.001473,0.224614,784,0.013635
0.014117,0.087945,0,76,0.006262,0.001162,0.218192,784,0.012593
0.014307,0.099617,0,76,0.006202,0.001443,0.263106,784,0.014718
0.014708,0.094308,0,76,0.005199,0.001133,0.219293,784,0.012674
0.013836,0.090942,0,76,0.006713,0.001142,0.28129,784,0.013816
0.014698,0.072226,0,76,0.006021,0.001423,0.204646,784,0.012854
0.014948,0.099748,0,76,0.007504,0.001483,0.247096,784,0.01581
0.014216,0.092334,0,76,0.00529,0.001193,0.22316,784,0.012985
0.014518,0.091913,0,76,0.00518,0.001082,0.218672,784,0.012995
0.014287,0.098115,0,76,0.004999,0.001132,0.219404,784,0.012534
0.013886,0.094879,0,76,0.005029,0.001143,0.291569,784,0.013716
0.014528,0.097614,0,76,0.005089,0.001182,0.244051,784,0.024035
0.017894,0.105358,0,76,0.012804,0.002685,0.299185,784,0.018545
0.016441,0.118323,0,76,0.012243,0.002765,0.289997,784,0.016772
0.019597,0.118393,0,76,0.012644,0.002474,0.274147,784,0.017213
0.014838,0.109015,0,76,0.01044,0.002024,0.246815,784,0.014908
0.015419,0.062749,0,76,0.004708,0.000982,0.207712,784,0.029586
0.014768,0.063189,0,76,0.004759,0.000942,0.18583,784,0.011652
0.014738,0.06371,0,76,0.00508,0.000891,0.188416,784,0.011151
0.015109,0.081884,0,76,0.00514,0.001022,0.196981,784,0.012854
0.015439,0.19104,0,76,0.004919,0.000992,0.196591,784,0.012383
0.014477,0.083929,0,76,0.005259,0.001093,0.227088,784,0.014637
0.013976,0.083818,0,76,0.0267,0.001153,0.214183,784,0.012594
0.014216,0.080472,0,76,0.004839,0.001082,0.195409,784,0.012553
0.013907,0.08521,0,76,0.00535,0.001082,0.221518,784,0.013586
0.014196,0.081484,0,76,0.004709,0.001032,0.19619,784,0.011852
0.01638,0.067017,0,76,0.004859,0.000982,0.203754,784,0.013085
0.014307,0.093967,0,76,0.00552,0.001172,0.240093,784,0.014768
0.014066,0.08459,0,76,0.005079,0.001253,0.278976,784,0.011401
0.014087,0.087284,0,76,0.00524,0.001122,0.223742,784,0.013906
0.013786,0.095941,0,76,0.00522,0.001172,0.216508,784,0.013786
0.014057,0.085691,0,76,0.046909,0.001192,0.223061,784,0.013385
0.014136,0.08487,0,76,0.00505,0.001112,0.225896,784,0.015188
0.014217,0.086192,0,76,0.00503,0.001232,0.21717,784,0.012874
0.014768,0.094668,0,76,0.005761,0.001263,0.250572,784,0.013105
0.014507,0.071054,0,76,0.005461,0.001232,0.250743,784,0.014327
0.013967,0.088286,0,76,0.00545,0.001162,0.224734,784,0.013415
0.014467,0.095069,0,76,0.00513,0.001162,0.221959,784,0.012984
0.014167,0.086814,0,76,0.0053,0.001122,0.230314,784,0.013445
0.014217,0.085471,0,76,0.00522,0.001142,0.238329,784,0.014067
0.013366,0.087124,0,76,0.005771,0.001362,0.246575,784,0.015279
0.014577,0.06902,0,76,0.00525,0.001212,0.213473,784,0.012674
0.013786,0.092124,0,76,0.00536,0.001192,0.221007,784,0.012844
0.013967,0.081373,0,76,0.004719,0.001022,0.222079,784,0.013174
0.014127,0.087124,0,76,0.005651,0.001102,0.219303,784,0.014027
0.014147,0.091322,0,76,0.00544,0.001102,0.216719,784,0.013115
0.014207,0.071314,0,76,0.00533,0.001152,0.240684,784,0.014277
0.014077,0.086593,0,76,0.00533,0.001142,0.219444,784,0.013365
0.013405,0.081594,0,76,0.004648,0.001012,0.213072,784,0.013115
0.014147,0.081664,0,76,0.005099,0.001032,0.196992,784,0.011762
0.013596,0.195628,0,76,0.005401,0.001142,0.221417,784,0.013195
0.014327,0.080722,0,76,0.004579,0.001002,0.189086,784,0.023985
0.014037,0.072086,0,76,0.0477,0.001202,0.256794,784,0.014317
0.014337,0.086894,0,76,0.00533,0.001152,0.245934,784,0.014347
0.014057,0.085641,0,76,0.00523,0.001132,0.219233,784,0.012785
0.014267,0.080853,0,76,0.004869,0.001012,0.204585,784,0.011883
0.013986,0.088837,0,76,0.00508,0.001142,0.212942,784,0.013325
0.014247,0.070452,0,76,0.004689,0.001062,0.227609,784,0.012504
0.013936,0.072948,0,76,0.005069,0.001102,0.219434,784,0.011842
0.01587,0.10088,0,76,0.006302,0.001172,0.225976,784,0.013175
0.013766,0.086382,0,76,0.005451,0.001142,0.239141,784,0.014196
0.014086,0.086553,0,76,0.00525,0.001303,0.242056,784,0.014327
0.014398,0.085811,0,76,0.00513,0.001102,0.215025,784,0.012534
0.01585,0.071274,0,76,0.005451,0.001272,0.215296,784,0.013916
0.014768,0.076424,0,76,0.004819,0.001052,0.225816,784,0.012834
0.015129,0.099608,0,76,0.006031,0.001202,0.252065,784,0.014518
0.015249,0.093827,0,76,0.008175,0.001573,0.26527,784,0.015379
0.014437,0.084018,0,76,0.006072,0.001132,0.225214,784,0.012694
0.014007,0.093095,0,76,0.005621,0.001122,0.219003,784,0.012754
0.014457,0.08479,0,76,0.00549,0.001152,0.268837,784,0.014457
0.014167,0.137499,0,76,0.00544,0.001112,0.215386,784,0.012684
0.014357,0.077536,0,76,0.005791,0.001172,0.242928,784,0.014788
0.017032,0.120247,0,76,0.013355,0.002715,0.341354,784,0.02103
0.016581,0.12208,0,76,0.067317,0.002465,0.25996,784,0.016862
0.014878,0.069882,0,76,0.006021,0.000982,0.213853,784,0.012073
0.014548,0.086813,0,76,0.00522,0.001222,0.203043,784,0.012313
0.013295,0.086463,0,76,0.017874,0.001072,0.230705,784,0.014227
0.015188,0.084159,0,76,0.00545,0.001303,0.194426,784,0.011652
0.015739,0.2228,0,76,0.009538,0.001944,0.236295,784,0.015029
0.014798,0.124114,0,76,0.012995,0.002444,0.32867,784,0.017022
0.016231,0.113704,0,76,0.012503,0.002625,0.261874,784,0.017754
0.014357,0.078047,0,76,0.004198,0.000942,0.184819,784,0.011622
0.014968,0.089639,0,76,0.006452,0.001383,0.234031,784,0.01578
0.014668,0.087044,0,76,0.00529,0.001252,0.22225,784,0.013214
0.014247,0.072897,0,76,0.0053,0.001222,0.274428,784,0.013045
0.013335,0.081654,0,76,0.00521,0.001102,0.224664,784,0.012343
0.013305,0.083989,0,76,0.0053,0.001132,0.21759,784,0.013505
0.014678,0.072637,0,76,0.00548,0.001252,0.213954,784,0.011842
0.015109,0.083006,0,76,0.004849,0.001002,0.200468,784,0.011923
0.014377,0.081684,0,76,0.010099,0.001062,0.196421,784,0.012333
0.013856,0.076474,0,76,0.004809,0.001062,0.198254,784,0.011502
0.013706,0.094899,0,76,0.005069,0.001152,0.212822,784,0.012634
0.013485,0.348457,0,76,0.00503,0.001092,0.219644,784,0.012052
0.014307,0.076695,0,76,0.006853,0.001222,0.279597,784,0.013706
0.014087,0.067697,0,76,0.00508,0.001042,0.221988,784,0.012905
0.013566,0.098345,0,76,0.00512,0.001152,0.215637,784,0.012744
0.014427,0.081383,0,76,0.004819,0.001002,0.207341,784,0.011492
0.014598,0.085511,0,76,0.00539,0.001152,0.218713,784,0.013054
0.013876,0.249771,0,76,0.00515,0.001122,0.234633,784,0.014046
0.014507,0.064061,0,76,0.004598,0.000992,0.218412,784,0.011872
0.014217,0.086103,0,76,0.005209,0.001163,0.220004,784,0.012975
0.013646,0.080712,0,76,0.004989,0.001032,0.197713,784,0.011111
0.014076,0.085892,0,76,0.00533,0.001142,0.221328,784,0.012183
0.014357,0.086784,0,76,0.005149,0.001263,0.219283,784,0.012865
0.014337,0.093446,0,76,0.006292,0.001253,0.246224,784,0.012614
0.014487,0.258678,0,76,0.005821,0.001322,0.220866,784,0.013446
0.014487,0.085411,0,76,0.00542,0.001333,0.222179,784,0.012433
